country,target,par,mean,hpd_l,hpd_r,non_trivial,gni,median_age
HRV,impact,bxm_resist_h3,-7.17150334126131,-13.50821108593437,-0.22768587254771688,1,20590.0,44.6
HTI,impact,bxm_resist_h3,-9.163123713401554,-15.538022669639544,-2.255452221916009,1,1760.0,23.3
HUN,impact,bxm_resist_h3,-6.574929118123837,-13.000481262609652,0.325237673397865,0,19670.0,43.0
IDN,impact,bxm_resist_h3,-9.170955799764908,-15.575934385382359,-2.365666052546363,1,4810.0,29.6
IND,impact,bxm_resist_h3,-10.389053166440256,-16.738672370456076,-3.514981638788907,1,2540.0,27.7
IRL,impact,bxm_resist_h3,-7.532957902637634,-13.973910831179106,-0.7607559663426002,1,78970.0,38.0
IRN,impact,bxm_resist_h3,-8.932730363884065,-15.296785792132349,-2.0258584432263724,1,4650.0,32.3
IRQ,impact,bxm_resist_h3,-9.386347711052306,-15.781244896084447,-2.4554620336330757,1,5640.0,20.1
ISL,impact,bxm_resist_h3,-1.9783485921214066,-8.351147757543108,4.871951375320368,0,80400.0,35.7
ISR,impact,bxm_resist_h3,-6.353849954918314,-12.55914904770818,0.6738381742653914,0,54650.0,29.1
ITA,impact,bxm_resist_h3,-8.342366348835515,-14.803722871585029,-1.529245430864684,1,37920.0,47.1
JAM,impact,bxm_resist_h3,-7.312719407969553,-13.531254640855147,-0.2700409514485145,1,6200.0,31.2
JOR,impact,bxm_resist_h3,-7.688630627466914,-14.33433915096118,-0.9866025402142213,1,4420.0,23.9
JPN,impact,bxm_resist_h3,-7.535241465940981,-13.846465772948243,-0.5616146077609443,1,39350.0,48.5
KAZ,impact,bxm_resist_h3,-7.857857339328046,-13.954847387423394,-0.729068975401173,1,10730.0,29.3
KEN,impact,bxm_resist_h3,-8.118119025922649,-14.452238990763531,-1.1581728370106603,1,2110.0,19.3
KGZ,impact,bxm_resist_h3,-6.813874520846117,-13.192971039778445,0.11992604321076072,0,1760.0,25.0
KHM,impact,bxm_resist_h3,-7.974210205127999,-14.259979901961108,-0.9121858168185106,1,2390.0,25.6
KIR,impact,bxm_resist_h3,-0.7603477447924654,-7.120667369006194,6.066270972105556,0,3740.0,22.5
KOR,impact,bxm_resist_h3,-8.163815461789252,-14.671366672819339,-1.3346701502140732,1,35490.0,43.9
KWT,impact,bxm_resist_h3,-8.162436167379763,-14.641333689704997,-1.3652113101425982,1,41320.0,33.5
LAO,impact,bxm_resist_h3,-7.545513441148145,-13.964558569070094,-0.6039878958372036,1,2110.0,24.0
LBN,impact,bxm_resist_h3,-6.847777681522569,-13.236729841924618,0.23395242398331817,0,,28.1
LBR,impact,bxm_resist_h3,-6.872270663254628,-13.018972665679348,0.2186536347232888,0,710.0,18.2
LBY,impact,bxm_resist_h3,-7.458382762686565,-13.760195578003952,-0.5563972982913299,1,5940.0,26.9
LCA,impact,bxm_resist_h3,-1.687565614199979,-8.121225320419905,5.0750880542698305,0,12350.0,33.3
LKA,impact,bxm_resist_h3,-7.096792704337414,-13.335964691947297,0.01772580093714282,0,3540.0,32.6
LSO,impact,bxm_resist_h3,-7.386525439932306,-13.85753006300318,-0.43890291261258696,1,1250.0,21.3
LTU,impact,bxm_resist_h3,-3.955225719639479,-10.342242938819592,2.9131319276527563,0,25080.0,42.6
LUX,impact,bxm_resist_h3,-1.9878358276574737,-8.34086067712951,5.026962443634567,0,83980.0,38.7
LVA,impact,bxm_resist_h3,-2.837192991355977,-9.239953604213294,4.021604702189183,0,22630.0,42.9
MAC,impact,bxm_resist_h3,-2.930239280838201,-9.345130037404058,4.086047484155706,0,,37.8
MAR,impact,bxm_resist_h3,-8.665266411739488,-15.065171948905522,-1.793979730192948,1,3760.0,28.9
MCO,impact,bxm_resist_h3,-1.1495963287530842,-7.325898104322018,5.945797972942181,0,,55.0
MDA,impact,bxm_resist_h3,-8.066258358157022,-14.250095642101234,-0.9990157479350614,1,6200.0,37.5
MDG,impact,bxm_resist_h3,-8.388379793648184,-14.813671120460802,-1.4573075169115377,1,510.0,18.7
MDV,impact,bxm_resist_h3,-2.8342514403182264,-9.206201344794595,4.125313440939827,0,11070.0,30.3
MEX,impact,bxm_resist_h3,-8.959995929185887,-15.36294893283822,-2.077779976158375,1,11980.0,28.5
MKD,impact,bxm_resist_h3,-5.6468293924922826,-12.003319449662863,1.2592131191887184,0,7900.0,39.9
MLI,impact,bxm_resist_h3,-8.263487718860802,-14.485257709485946,-1.1186064536621956,1,840.0,15.3
MLT,impact,bxm_resist_h3,-2.0583107757155368,-8.466816974737288,4.721703029046605,0,34750.0,39.7
MMR,impact,bxm_resist_h3,-8.87693713471118,-15.37411270134246,-2.003113709144756,1,1230.0,29.3
MNE,impact,bxm_resist_h3,-2.529627757620954,-9.005595031477554,4.341674727721077,0,11590.0,39.1
MNG,impact,bxm_resist_h3,-7.767842697487655,-14.528580664448668,-1.1893348644069945,1,4870.0,26.6
MOZ,impact,bxm_resist_h3,-8.36602752246812,-14.802709740812553,-1.6011292136698643,1,540.0,16.2
MRT,impact,bxm_resist_h3,-7.459379909075899,-13.853720016851312,-0.49916899530266434,1,2130.0,17.0
MUS,impact,bxm_resist_h3,-3.006531970915429,-9.312900773432911,3.8612346478499013,0,11590.0,36.5
MWI,impact,bxm_resist_h3,-7.907771590635477,-14.125567915569748,-0.8379740200105061,1,600.0,17.3
MYS,impact,bxm_resist_h3,-8.638424269824462,-15.100732790466807,-1.8595185017731275,1,11710.0,29.6
NAM,impact,bxm_resist_h3,-8.280389410435134,-14.519096174953749,-1.0776842245769096,1,4280.0,20.8
NER,impact,bxm_resist_h3,-8.433281529801167,-14.80320738097103,-1.5023678906021374,1,620.0,15.1
NGA,impact,bxm_resist_h3,-9.370301943949165,-15.763260861144772,-2.4368304652413926,1,1880.0,17.6
NIC,impact,bxm_resist_h3,-7.6530768684265205,-14.171231516166166,-0.8704173944017874,1,2350.0,24.9
NLD,impact,bxm_resist_h3,-7.773437915127907,-14.170412235146824,-0.8465367283618619,1,62540.0,41.5
NOR,impact,bxm_resist_h3,-7.363694989447573,-13.722420927336723,-0.5547937639202551,1,102910.0,39.4
NPL,impact,bxm_resist_h3,-8.155896618109232,-14.646093579370723,-1.314378453816495,1,1430.0,24.4
NZL,impact,bxm_resist_h3,-7.6938674974303645,-14.228865666927838,-0.9209002069147729,1,48220.0,37.1
OMN,impact,bxm_resist_h3,-9.667385070529527,-15.990438952111791,-2.679745946138315,1,20470.0,29.0
PAK,impact,bxm_resist_h3,-10.096442554379209,-16.485429897690885,-3.302389731088116,1,1460.0,20.1
PAN,impact,bxm_resist_h3,-6.531441300893942,-13.03522264097984,0.3136463485842178,0,17870.0,29.3
PER,impact,bxm_resist_h3,-8.077446682621346,-14.422218811155139,-1.1642123113576517,1,7090.0,29.1
PHL,impact,bxm_resist_h3,-8.846209243192703,-15.353938019405417,-2.1687136293396563,1,4320.0,24.9
PNG,impact,bxm_resist_h3,-8.043418768828346,-14.315852340203728,-1.028685366520964,1,2820.0,22.1
POL,impact,bxm_resist_h3,-4.13381120664577,-10.476523740956333,2.8991376916927045,0,19900.0,40.9
PRI,impact,bxm_resist_h3,-6.230299414613345,-12.628696071474389,0.643406708185946,0,25240.0,45.2
PRK,impact,bxm_resist_h3,-8.619821880595111,-14.928842011580256,-1.6368411421456805,1,,35.8
PRT,impact,bxm_resist_h3,-6.975048334854677,-13.425903440243836,-0.08058141706052879,1,26150.0,45.8
PRY,impact,bxm_resist_h3,-7.08303180583782,-13.487697620774616,-0.20394630090569876,1,6220.0,26.0
PSE,impact,bxm_resist_h3,-8.546386925124683,-14.853288091320637,-1.5223745476119888,1,4180.0,19.6
QAT,impact,bxm_resist_h3,-11.111815480938386,-17.491035677857106,-4.25044492029906,1,79430.0,32.5
ROU,impact,bxm_resist_h3,-7.257178867332655,-13.75943848809996,-0.4940836170789815,1,16660.0,42.4
RUS,impact,bxm_resist_h3,-8.583463792875943,-14.935760518489129,-1.6014933393594042,1,14250.0,39.1
RWA,impact,bxm_resist_h3,-7.715573924603397,-13.989268308257053,-0.7059623111956519,1,990.0,19.2
SAU,impact,bxm_resist_h3,-8.550215709621355,-14.85992561335134,-1.6132247043509622,1,31860.0,28.7
SDN,impact,bxm_resist_h3,-8.857697286919748,-15.21702450279379,-1.9939475156789257,1,880.0,18.1
SEN,impact,bxm_resist_h3,-9.02581342037811,-15.243321649399482,-1.8822933274599372,1,1630.0,18.9
SGP,impact,bxm_resist_h3,-7.997340330679002,-14.279035460056123,-1.0644938769152255,1,70590.0,34.9
SLB,impact,bxm_resist_h3,-6.757856342509093,-13.09867717366698,0.20785697635710676,0,2100.0,20.0
SLE,impact,bxm_resist_h3,-7.755057742961647,-14.134383973344528,-0.8410481002056365,1,870.0,19.0
SLV,impact,bxm_resist_h3,-7.002081604243216,-13.329979743189716,-0.09381410935783663,1,4960.0,26.5
SRB,impact,bxm_resist_h3,-7.547287196804099,-13.782741310040063,-0.45491395104740207,1,10760.0,43.7
SSD,impact,bxm_resist_h3,-7.763765394287187,-13.99398296705296,-0.7249060126668603,1,,17.6
STP,impact,bxm_resist_h3,-3.171362120412873,-9.43480732171371,3.909862276310033,0,2580.0,18.9
SUR,impact,bxm_resist_h3,-2.526476740750681,-8.988888471987082,4.3854940674412966,0,5200.0,27.9
SVK,impact,bxm_resist_h3,-7.275395181631737,-13.644025965580765,-0.35457097710909125,1,22790.0,40.9
SVN,impact,bxm_resist_h3,-2.701128854497348,-9.18926966854197,4.085317284330937,0,30860.0,43.5
SWE,impact,bxm_resist_h3,-6.543706057646293,-13.091276152399384,0.2283521546411862,0,60480.0,39.7
SWZ,impact,bxm_resist_h3,-7.963038003655761,-14.201717823388181,-0.9187628918858195,1,3690.0,21.8
SYC,impact,bxm_resist_h3,-3.7783783253965417,-9.980115427863678,3.301315535552387,0,16940.0,33.4
SYR,impact,bxm_resist_h3,-8.132755764226157,-14.563471523453767,-1.2360461094023414,1,,21.6
TCD,impact,bxm_resist_h3,-8.130463565981774,-14.538608312486433,-1.185219982342332,1,670.0,15.1
TGO,impact,bxm_resist_h3,-7.591505063369048,-13.888232568492022,-0.5696998455349451,1,1000.0,18.7
THA,impact,bxm_resist_h3,-8.104350656005082,-14.560940178054143,-1.2723780222089864,1,7200.0,39.2
TJK,impact,bxm_resist_h3,-9.424130568002514,-15.753666857121134,-2.510619204590217,1,1400.0,21.7
TKM,impact,bxm_resist_h3,-8.02474466966903,-14.582391811894611,-1.1364598564068658,1,8250.0,25.9
TLS,impact,bxm_resist_h3,-8.392163988836423,-14.856686140214803,-1.5386591292089165,1,2020.0,20.6
TON,impact,bxm_resist_h3,-2.679808145910787,-9.123123145068064,4.1568487572648145,0,,20.7
TTO,impact,bxm_resist_h3,-3.7863487830861544,-10.375534517560048,2.9342452138986133,0,21000.0,36.2
TUN,impact,bxm_resist_h3,-7.6024363664610775,-14.082926023958025,-0.7828513199090565,1,3840.0,31.7
TUR,impact,bxm_resist_h3,-8.888990631635284,-15.15284399270627,-1.9394491807429155,1,11730.0,32.1
TWN,impact,bxm_resist_h3,-7.640644983348814,-14.126420134825915,-0.8017760557167968,1,,42.9
TZA,impact,bxm_resist_h3,-8.590283464481,-14.964431478660156,-1.7199442875214324,1,1220.0,17.1
UGA,impact,bxm_resist_h3,-8.679905370954263,-15.012133264338713,-1.7534508130879871,1,970.0,16.3
UKR,impact,bxm_resist_h3,-7.889325525362494,-14.271090495323051,-1.0334865862048659,1,4950.0,41.5
URY,impact,bxm_resist_h3,-7.69626565864635,-14.205748447057376,-0.8529632400604008,1,19700.0,35.5
USA,impact,bxm_resist_h3,-8.977964728230702,-15.457069170736235,-2.159837378849879,1,80450.0,37.7
UZB,impact,bxm_resist_h3,-8.828953388347504,-15.10056214147434,-1.8032802396834242,1,2700.0,26.8
VCT,impact,bxm_resist_h3,-1.4785352909749427,-7.966141375484476,5.400564264151544,0,10300.0,33.6
VEN,impact,bxm_resist_h3,-8.205074233384696,-14.548689222792113,-1.2779219600852016,1,,28.8
VNM,impact,bxm_resist_h3,-8.604294059464365,-14.993148829263804,-1.6646759474408412,1,4110.0,31.9
VUT,impact,bxm_resist_h3,-2.1977541510468868,-8.763259601279364,4.53514378941815,0,3820.0,20.1
WSM,impact,bxm_resist_h3,-3.4593795172882658,-9.862565184365582,3.4604897194667608,0,4200.0,20.1
YEM,impact,bxm_resist_h3,-8.976867742216768,-15.367216447109094,-2.0907161205655562,1,,18.1
ZAF,impact,bxm_resist_h3,-8.083396369264186,-14.509934962697253,-1.2505823475106403,1,6480.0,27.9
ZMB,impact,bxm_resist_h3,-7.995783887705766,-14.116126073273971,-0.7730198177805541,1,1290.0,17.3
ZWE,impact,bxm_resist_h3,-7.673168796073128,-13.911211603960286,-0.5144509954556398,1,2060.0,17.7
AFG,impact,bxm_resist_h1,-5.517153519976887,-10.831414106808209,-0.5457484548766125,1,380.0,16.8
AGO,impact,bxm_resist_h1,-4.649670499837882,-9.768734327087344,0.4536906776347429,0,2120.0,16.4
ALB,impact,bxm_resist_h1,-1.9611296579459427,-7.206913178281381,3.1280633095436663,0,7680.0,35.9
ARE,impact,bxm_resist_h1,-3.8754665767593828,-9.25238659341022,1.141950066685144,0,49020.0,30.9
ARG,impact,bxm_resist_h1,-4.228801643359805,-9.388025767134728,0.8836621409247094,0,12890.0,31.7
ARM,impact,bxm_resist_h1,-1.7715494293072318,-7.121640079035155,3.139237589357986,0,6780.0,35.8
ATG,impact,bxm_resist_h1,1.464643514744509,-3.9239090569397135,6.43869204245302,0,20200.0,35.1
AUS,impact,bxm_resist_h1,-3.756260447481054,-8.976289864906237,1.4326973662689788,0,63150.0,37.5
AUT,impact,bxm_resist_h1,-2.4658698551076057,-7.807583446924376,2.4865060113580846,0,55030.0,42.8
AZE,impact,bxm_resist_h1,-3.8652063635109783,-9.165631007377637,1.1670420334933809,0,6660.0,32.1
BDI,impact,bxm_resist_h1,-4.2022172934828,-9.409530381272926,0.8962862670997715,0,220.0,15.7
BEL,impact,bxm_resist_h1,-2.097117142475774,-7.414624773660048,2.8890324464091854,0,54580.0,41.2
BEN,impact,bxm_resist_h1,-4.410101844306723,-9.611821460929265,0.6851498269463505,0,1390.0,17.6
BFA,impact,bxm_resist_h1,-4.890543124927362,-9.984608935697265,0.25025723456520055,0,860.0,17.0
BGD,impact,bxm_resist_h1,-5.373207247046221,-10.663583826174046,-0.40863098510808626,1,2880.0,25.0
BGR,impact,bxm_resist_h1,-3.5298017866616576,-8.691953551473004,1.601064209878107,0,14280.0,44.2
BHR,impact,bxm_resist_h1,-2.0234455213461757,-7.317251323707206,2.9892732472611705,0,28300.0,31.7
BHS,impact,bxm_resist_h1,-0.5695598077331887,-5.859680395947189,4.482267060290994,0,33330.0,34.2
BIH,impact,bxm_resist_h1,-1.452988782280471,-6.607412477630538,3.7172460286995026,0,8280.0,44.6
BLR,impact,bxm_resist_h1,-2.923403995529906,-8.18059319023879,2.194213804629186,0,7790.0,40.2
BLZ,impact,bxm_resist_h1,-0.7045150413771175,-5.9976392774347005,4.371931594374015,0,6890.0,25.5
BOL,impact,bxm_resist_h1,-3.911253084766283,-8.918429678603145,1.2648773205190622,0,3620.0,24.4
BRA,impact,bxm_resist_h1,-5.332982461720626,-10.670659194049929,-0.37543701003198393,1,9280.0,33.5
BRB,impact,bxm_resist_h1,-0.6201849336107301,-5.77580640664474,4.55120296594632,0,22870.0,38.7
BRN,impact,bxm_resist_h1,-0.8470352579937135,-6.134186557540621,4.2391424541435185,0,34480.0,31.3
BTN,impact,bxm_resist_h1,-0.7538304236438549,-6.036431128274524,4.249923322971117,0,,28.8
BWA,impact,bxm_resist_h1,-3.5535028947184095,-8.559365117781974,1.640079161710041,0,8340.0,22.6
CAF,impact,bxm_resist_h1,-3.9375855861566897,-9.213184856524888,1.147901998792836,0,530.0,14.3
CAN,impact,bxm_resist_h1,-3.989080445124202,-9.149849792468602,1.0937316613237549,0,54040.0,40.3
CHE,impact,bxm_resist_h1,-2.4285427776234663,-7.531470993830009,2.6284131123109447,0,95070.0,42.0
CHL,impact,bxm_resist_h1,-3.53984787222322,-8.859894922975979,1.3935678521666937,0,15800.0,35.5
CHN,impact,bxm_resist_h1,-6.448479291102757,-11.7063453568362,-1.4253393890181272,1,13390.0,38.5
CIV,impact,bxm_resist_h1,-4.795331395473863,-10.003391392990702,0.23052242137183754,0,2470.0,18.0
CMR,impact,bxm_resist_h1,-4.7831312938523745,-9.98397296619124,0.2923888924060378,0,1690.0,17.6
COD,impact,bxm_resist_h1,-5.492463204258922,-10.731820524963949,-0.4720640999415693,1,630.0,15.8
COG,impact,bxm_resist_h1,-3.729379051513778,-8.96615384843769,1.3982962704742192,0,2450.0,18.2
COL,impact,bxm_resist_h1,-4.4595264258658425,-9.833086675036025,0.42837677454551937,0,6810.0,31.2
COM,impact,bxm_resist_h1,-2.1114697063113503,-7.101261893826232,3.0477290060882964,0,1610.0,20.1
CPV,impact,bxm_resist_h1,-1.1574716135831444,-6.446563723450602,3.9105838110958224,0,4780.0,27.3
CRI,impact,bxm_resist_h1,-3.3942394269235763,-8.602864314885174,1.612259719117123,0,14260.0,33.5
CUB,impact,bxm_resist_h1,-3.439325031560209,-8.504356451415177,1.7801280779244806,0,,41.5
CYP,impact,bxm_resist_h1,-0.8765978918620974,-6.250476544780321,4.125600393130949,0,32960.0,37.3
CZE,impact,bxm_resist_h1,-2.8875487810507963,-8.175555524293882,2.1839898498957915,0,27370.0,42.6
DEU,impact,bxm_resist_h1,-4.047896896891427,-9.19613011572944,1.1003363219465854,0,54800.0,45.0
DJI,impact,bxm_resist_h1,-3.7077588018759933,-9.012604768415619,1.3559578025481933,0,3400.0,24.1
DNK,impact,bxm_resist_h1,-3.7547160175467695,-8.979396921356646,1.27823347694898,0,73340.0,41.2
DOM,impact,bxm_resist_h1,-3.5791571136492024,-8.79034830679926,1.569058959341941,0,9710.0,27.3
DZA,impact,bxm_resist_h1,-5.309204828063258,-10.626723002239654,-0.36704087794637275,1,4950.0,28.0
ECU,impact,bxm_resist_h1,-4.0660199732325815,-9.279427792814325,0.9725479499607488,0,6590.0,28.0
EGY,impact,bxm_resist_h1,-5.864337141551154,-11.140347331591542,-0.9327549164392153,1,3840.0,23.8
ERI,impact,bxm_resist_h1,-3.219045391897083,-8.45834495623628,1.9266952516503402,0,,18.4
ESP,impact,bxm_resist_h1,-4.099954545388176,-9.32838620478112,0.861560182444169,0,32830.0,44.4
EST,impact,bxm_resist_h1,-0.8986857732185243,-6.083265592658682,4.301463354988719,0,27620.0,41.6
ETH,impact,bxm_resist_h1,-5.363992540450834,-10.567598734071368,-0.38995720831356095,1,1110.0,18.5
FIN,impact,bxm_resist_h1,-3.921420045879053,-9.151136867181048,1.195656720810284,0,53230.0,42.5
FJI,impact,bxm_resist_h1,-0.971717177072069,-6.271698136092878,3.9707870603725546,0,5680.0,27.5
FRA,impact,bxm_resist_h1,-4.495207008840378,-9.557297444290947,0.678313090283627,0,45180.0,41.6
GAB,impact,bxm_resist_h1,-3.1561166361915163,-8.351246695021503,1.9931740397664406,0,7930.0,21.5
GBR,impact,bxm_resist_h1,-4.665499926104996,-9.856656163210047,0.4633000799237159,0,47700.0,39.5
GEO,impact,bxm_resist_h1,-2.9013513287651485,-8.113188905467432,2.182979518231882,0,6710.0,36.6
GHA,impact,bxm_resist_h1,-4.59079236964206,-9.76992376368121,0.4781447394175373,0,2360.0,20.7
GIN,impact,bxm_resist_h1,-4.522327429274185,-9.720707333941844,0.5199449707488029,0,1350.0,17.8
GMB,impact,bxm_resist_h1,-3.9545619396354184,-9.216682336741314,0.9924614277036561,0,870.0,18.0
GNB,impact,bxm_resist_h1,-3.3861074063348404,-8.657255313512179,1.6497213978435106,0,940.0,18.7
GNQ,impact,bxm_resist_h1,-3.398030243738173,-8.652433382880227,1.6664547096517595,0,4840.0,21.0
GRC,impact,bxm_resist_h1,-4.128817881305249,-9.210161813330124,1.0772216073337368,0,22590.0,45.4
GTM,impact,bxm_resist_h1,-4.240990868535661,-9.640074638701396,0.634064182761044,0,5480.0,22.2
GUY,impact,bxm_resist_h1,-0.9051140282215329,-6.122044675634861,4.28029437963038,0,13600.0,25.3
HKG,impact,bxm_resist_h1,-3.735202977947093,-8.941254158765133,1.2809618376131446,0,55170.0,45.6
HND,impact,bxm_resist_h1,-3.749312137273588,-8.972512664321215,1.3175051404612361,0,2890.0,23.2
HRV,impact,bxm_resist_h1,-1.5063312422036539,-6.586329401797528,3.6214411947531744,0,20590.0,44.6
HTI,impact,bxm_resist_h1,-4.868014243778294,-9.96283527685115,0.33487875060216865,0,1760.0,23.3
HUN,impact,bxm_resist_h1,-2.794146214313333,-7.931888969857637,2.343596541230969,0,19670.0,43.0
IDN,impact,bxm_resist_h1,-5.481568178691138,-10.541376268379302,-0.343916887623152,1,4810.0,29.6
IND,impact,bxm_resist_h1,-6.853770268028853,-11.945989294447767,-1.601920551126586,1,2540.0,27.7
IRL,impact,bxm_resist_h1,-4.185742637048257,-9.272571953780124,1.041520617875591,0,78970.0,38.0
IRN,impact,bxm_resist_h1,-4.953497423488688,-10.26001963785809,0.008648717971784237,0,4650.0,32.3
IRQ,impact,bxm_resist_h1,-5.780707444567856,-10.88185954797439,-0.6165781546995106,1,5640.0,20.1
ISL,impact,bxm_resist_h1,-0.4196557581498084,-5.77134319080527,4.570005759943669,0,80400.0,35.7
ISR,impact,bxm_resist_h1,-2.2396612956685047,-7.328925867745282,2.8971664967080564,0,54650.0,29.1
ITA,impact,bxm_resist_h1,-4.52758945557245,-9.767345431434489,0.4938433546286696,0,37920.0,47.1
JAM,impact,bxm_resist_h1,-3.6504850422829556,-8.853039893417993,1.5520698088520852,0,6200.0,31.2
JOR,impact,bxm_resist_h1,-4.175360691882993,-9.478267978719513,0.7666978742516335,0,4420.0,23.9
JPN,impact,bxm_resist_h1,-4.297663393389797,-9.53295405542743,0.6703601777930572,0,39350.0,48.5
KAZ,impact,bxm_resist_h1,-4.005702498307226,-9.207785728162248,1.0856981096359881,0,10730.0,29.3
KEN,impact,bxm_resist_h1,-4.503613543804278,-9.746075476690036,0.49501295034260906,0,2110.0,19.3
KGZ,impact,bxm_resist_h1,-3.4258997242382137,-8.693357865350883,1.563510773062056,0,1760.0,25.0
KHM,impact,bxm_resist_h1,-4.028206810823384,-9.145518413533859,1.1197473763344554,0,2390.0,25.6
KIR,impact,bxm_resist_h1,0.5992053772717014,-4.780458527729783,5.589038564519456,0,3740.0,22.5
KOR,impact,bxm_resist_h1,-4.088913867326827,-9.268552975321352,1.0442015361048718,0,35490.0,43.9
KWT,impact,bxm_resist_h1,-4.078128904228706,-9.542523192690131,0.718739945585444,0,41320.0,33.5
LAO,impact,bxm_resist_h1,-3.8649065278167463,-9.0121778180253,1.25088298080032,0,2110.0,24.0
LBN,impact,bxm_resist_h1,-2.875653962850965,-8.196039143384278,2.073541553924212,0,,28.1
LBR,impact,bxm_resist_h1,-3.447169005961012,-8.575627035977373,1.6508530713549519,0,710.0,18.2
LBY,impact,bxm_resist_h1,-3.984357895123239,-9.074004173255654,1.3088742341344712,0,5940.0,26.9
LCA,impact,bxm_resist_h1,-0.07146513073417537,-5.475244306517803,4.839661812499379,0,12350.0,33.3
LKA,impact,bxm_resist_h1,-2.266820024366357,-7.474733075019742,2.751714369899627,0,3540.0,32.6
LSO,impact,bxm_resist_h1,-4.202426091616243,-9.458221270061948,0.8818149415389485,0,1250.0,21.3
LTU,impact,bxm_resist_h1,-1.283907617728513,-6.513033576438303,3.7714407411449997,0,25080.0,42.6
LUX,impact,bxm_resist_h1,-0.573451368615526,-5.812878730398863,4.46019787926091,0,83980.0,38.7
LVA,impact,bxm_resist_h1,-0.9381076848632013,-6.237620367435767,4.0948614604202085,0,22630.0,42.9
MAC,impact,bxm_resist_h1,-0.7049058393872691,-5.941688574247255,4.332234151915003,0,,37.8
MAR,impact,bxm_resist_h1,-4.971590069226785,-10.21068020258371,0.062354968546888045,0,3760.0,28.9
MCO,impact,bxm_resist_h1,-0.48869794914154596,-5.578709980628497,4.695573564409976,0,,55.0
MDA,impact,bxm_resist_h1,-2.7172787367168887,-7.739519189538566,2.505851334217656,0,6200.0,37.5
MDG,impact,bxm_resist_h1,-4.8876465544712815,-10.151959493160764,0.1741928096532206,0,510.0,18.7
MDV,impact,bxm_resist_h1,-1.0833924528594032,-6.257749458911793,4.075237024299209,0,11070.0,30.3
MEX,impact,bxm_resist_h1,-5.185994161318529,-10.445160838313653,-0.18028130008221055,1,11980.0,28.5
MKD,impact,bxm_resist_h1,-1.1512936784081234,-6.3782820123969834,3.980658504053668,0,7900.0,39.9
MLI,impact,bxm_resist_h1,-4.590264288409603,-9.793428967404282,0.5333412976340881,0,840.0,15.3
MLT,impact,bxm_resist_h1,-0.6726443626981009,-5.7170285483591545,4.558568866876325,0,34750.0,39.7
MMR,impact,bxm_resist_h1,-5.076597638708247,-10.175807285912056,0.13210424018398825,0,1230.0,29.3
MNE,impact,bxm_resist_h1,-0.771335727060837,-5.898467502400955,4.4481768009881115,0,11590.0,39.1
MNG,impact,bxm_resist_h1,-4.649639462523684,-9.906095270986249,0.4040450536242979,0,4870.0,26.6
MOZ,impact,bxm_resist_h1,-4.754238796990144,-10.14874564050099,0.131052061292543,0,540.0,16.2
MRT,impact,bxm_resist_h1,-4.297217160357167,-9.309010312709546,1.0278130640172343,0,2130.0,17.0
MUS,impact,bxm_resist_h1,-1.033087529477946,-6.305562581628637,3.930151449232824,0,11590.0,36.5
MWI,impact,bxm_resist_h1,-4.428332260204286,-9.710640081765234,0.6820661352111905,0,600.0,17.3
MYS,impact,bxm_resist_h1,-4.779887293351781,-9.906209365946447,0.3621596935759932,0,11710.0,29.6
NAM,impact,bxm_resist_h1,-4.497330739480212,-9.683925942435593,0.6892644634751655,0,4280.0,20.8
NER,impact,bxm_resist_h1,-4.851082547724388,-10.022030652990564,0.22725156162657,0,620.0,15.1
NGA,impact,bxm_resist_h1,-5.844234219443294,-11.105687492505401,-0.9145843059436594,1,1880.0,17.6
NIC,impact,bxm_resist_h1,-4.230885478306789,-9.488911576379826,0.8513403550890324,0,2350.0,24.9
NLD,impact,bxm_resist_h1,-4.081927450590733,-9.285476831970339,1.027581881727798,0,62540.0,41.5
NOR,impact,bxm_resist_h1,-3.436935152743313,-8.71832070446517,1.5640228475596842,0,102910.0,39.4
NPL,impact,bxm_resist_h1,-4.556197865092376,-9.835170311970236,0.42247375396907927,0,1430.0,24.4
NZL,impact,bxm_resist_h1,-4.015014492459368,-9.257006775717903,0.9751102937056615,0,48220.0,37.1
OMN,impact,bxm_resist_h1,-5.018296609438625,-10.377001126098111,-0.08051752309075866,1,20470.0,29.0
PAK,impact,bxm_resist_h1,-6.409551009461865,-11.5703323943988,-1.326258834508966,1,1460.0,20.1
PAN,impact,bxm_resist_h1,-3.0515364986674385,-8.137363237915613,2.127608162401799,0,17870.0,29.3
PER,impact,bxm_resist_h1,-4.319141959185242,-9.538041130786919,0.7716860671010615,0,7090.0,29.1
PHL,impact,bxm_resist_h1,-5.380952128584038,-10.488472576248771,-0.24228826355549415,1,4320.0,24.9
PNG,impact,bxm_resist_h1,-4.326680269837286,-9.607396097211614,0.7084208678917214,0,2820.0,22.1
POL,impact,bxm_resist_h1,-2.198804928799948,-7.388594621141989,2.929201552918972,0,19900.0,40.9
PRI,impact,bxm_resist_h1,-1.0841991093763497,-6.209587017900631,4.119082232408179,0,25240.0,45.2
PRK,impact,bxm_resist_h1,-4.271025012004852,-9.621061373758687,0.7338477135067976,0,,35.8
PRT,impact,bxm_resist_h1,-3.2544962231848693,-8.400925959263654,1.9550798900237147,0,26150.0,45.8
PRY,impact,bxm_resist_h1,-3.4522512746950653,-8.731385983773968,1.503671105256558,0,6220.0,26.0
